aid,sex,feedingInterval,name,weight,originCountry,dob,enclosureID,speciesName
20665,M,11,PbMqh,3071016.2,HKG,1948-10-12,20665,AHhU
20666,F,17,E,8.1,KGZ,1956-5-23,20666,AHhV
20667,F,08,HiNIFX,299.65,GHA,1934-6-14,20667,AHhW
20668,F,08,Dl,30.10,NER,2008-11-27,20668,AHhX
20669,M,20,d,43227.5,ASM,1968-2-19,20669,AHhY
20670,F,22,X,73798.1,SYR,2002-7-3,20670,AHhZ
20671,M,01,BBoi,128.4,SGS,1942-9-21,20671,AHha
20672,M,04,ABC,722.2,LKA,1944-12-28,20672,AHhb
20673,M,05,LnNmlY,63568691.33,NFK,2015-7-26,20673,AHhc
20674,F,02,LLsfqu,906837.9,VEN,1973-7-20,20674,AHhd
20675,M,10,y,93.49,CAN,1967-7-1,20675,AHhe
20676,M,09,JyHbgj,89501327.67,MDV,2007-2-10,20676,AHhf
20677,F,13,cllgjDi,39.45,MUS,1931-3-13,20677,AHhg
20678,M,10,Dqqb,2.5,IDN,1975-1-27,20678,AHhh
20679,F,10,qJnTooE,6910431.1,KWT,1954-6-3,20679,AHhi
20680,F,13,uD,8242153.94,COG,2005-5-15,20680,AHhj
20681,F,17,yPMe,30.3,SPM,1959-12-9,20681,AHhk
20682,M,17,B,9550.15,GBR,1987-1-1,20682,AHhl
20683,F,07,Ccy,4315227.86,LUX,1943-5-6,20683,AHhm
20684,M,04,IGYG,98880.27,JAM,1953-12-3,20684,AHhn
20685,F,21,gBmID,97.48,NGA,1944-7-6,20685,AHho
20686,M,19,Zy,161.9,LSO,2003-9-17,20686,AHhp
20687,M,06,hFHvAh,44378.45,HTI,1997-4-2,20687,AHhq
20688,F,08,gwIxh,75609.37,FRO,1944-4-16,20688,AHhr
20689,F,05,tzcME,8.2,FIN,2012-1-3,20689,AHhs
20690,M,16,WBo,302.95,TCD,1968-8-11,20690,AHht
20691,F,01,LNio,5.44,LCA,1953-7-26,20691,AHhu
20692,M,09,vFNQmvDX,94409452.5,SHN,1966-6-20,20692,AHhv
20693,M,10,GHerW,6.52,PAK,2020-4-27,20693,AHhw
20694,M,18,GFdVOwa,649929.6,ALA,1942-4-1,20694,AHhx
20695,F,12,aBFGJVX,5752.9,WSM,1948-9-14,20695,AHhy
20696,F,04,pmsXsv,676.3,REU,1930-2-20,20696,AHhz
20697,M,01,gSMyv,53530530.99,FRO,1931-3-11,20697,AHiA
20698,F,18,Sa,7998.7,REU,1982-10-28,20698,AHiB
20699,M,07,FQp,451166.5,ARM,1995-4-10,20699,AHiC
20700,F,10,BUUC,814.3,JAM,1995-9-10,20700,AHiD
20701,M,06,vEZDkxgY,934.74,SXM,1991-12-27,20701,AHiE
20702,M,17,Xua,9095570.70,ALA,2009-3-5,20702,AHiF
20703,M,16,q,15114266.66,BTN,1972-1-27,20703,AHiG
20704,F,13,YEs,5.91,UMI,1998-9-28,20704,AHiH
20705,M,09,URfuxfpd,752.19,FIN,1941-2-20,20705,AHiI
20706,M,22,tmRmSAx,49987.4,ESH,2022-8-27,20706,AHiJ
20707,F,16,Wjdm,7.8,ESH,1996-12-2,20707,AHiK
20708,M,14,fjz,7621796.9,PRK,1982-4-15,20708,AHiL
20709,M,06,puvhic,9900.3,PSE,1954-5-15,20709,AHiM
20710,M,16,qJFKU,329.2,USA,1944-6-7,20710,AHiN
20711,M,20,iggPWbRr,504425.7,TGO,1978-9-11,20711,AHiO
20712,M,19,zsf,72472624.15,FRO,1993-6-1,20712,AHiP
20713,F,02,PoZg,834856.7,MDG,1979-6-22,20713,AHiQ
20714,M,21,ueBrjtq,8650.7,LCA,2009-10-23,20714,AHiR
20715,M,17,DVUdOi,47.65,PRI,2011-6-1,20715,AHiS
20716,M,05,hOgsxMx,62.1,VAT,2002-8-14,20716,AHiT
20717,F,19,FCmd,919362.44,BLR,1997-8-11,20717,AHiU
20718,F,20,d,338.40,PCN,2013-7-11,20718,AHiV
20719,F,09,doE,795.1,PRI,1930-12-27,20719,AHiW
20720,F,23,nSvle,80.7,SJM,1991-5-22,20720,AHiX
20721,M,12,urxr,78.5,GBR,2021-10-3,20721,AHiY
20722,F,19,XLRq,1630.1,FIN,1937-11-11,20722,AHiZ
20723,F,17,OovFGBPi,865.4,MAF,1984-8-13,20723,AHia
20724,F,14,zJHxe,15191012.18,REU,2013-9-2,20724,AHib
20725,M,11,MTrF,18042812.38,SVK,2013-3-15,20725,AHic
20726,M,20,kOsgE,7.6,BES,1990-9-5,20726,AHid
20727,F,21,jHKjB,78401347.77,BHR,1947-10-25,20727,AHie
20728,F,20,CRxMj,344164.97,ITA,2010-10-8,20728,AHif
20729,M,10,z,593.77,GNB,1927-10-19,20729,AHig
20730,M,09,CV,3.9,MWI,2017-12-11,20730,AHih
20731,M,16,sOfNZHaA,529.57,SLV,1986-5-11,20731,AHii
20732,M,14,vuVXjH,899290.69,MAR,1956-4-2,20732,AHij
20733,F,11,ijOcTRM,41546.27,SGP,1952-10-1,20733,AHik
20734,M,16,gRWdtn,76584554.5,BRA,1969-7-4,20734,AHil
20735,F,11,CzEKTGH,248286.94,BTN,1958-10-26,20735,AHim
20736,M,02,btQZY,91.97,BOL,1977-8-17,20736,AHin
20737,M,09,K,72188.5,JAM,1965-8-19,20737,AHio
20738,M,18,IsBqzQQJ,55655.82,GRD,1995-5-6,20738,AHip
20739,F,01,VuE,776980.13,MDV,1940-3-6,20739,AHiq
20740,M,21,hUimD,6439.39,NZL,2018-3-16,20740,AHir
20741,M,10,I,570.94,NCL,1968-2-10,20741,AHis
20742,M,03,bMGuco,9065063.5,GGY,1996-2-5,20742,AHit
20743,F,05,tTmWjlPg,5864.87,GRC,1993-5-12,20743,AHiu
20744,F,11,CGPTMpp,3458716.93,GGY,1955-7-10,20744,AHiv
20745,F,05,AnxpmJw,56.6,UMI,2024-11-22,20745,AHiw
20746,F,01,s,573181.39,ASM,1947-11-22,20746,AHix
20747,F,22,ZFrCTzE,2.3,BEL,2023-2-5,20747,AHiy
20748,M,13,ypkeuZGI,88050.2,BLZ,1944-8-22,20748,AHiz
20749,M,02,QRJfdV,19405322.7,FIN,1931-12-25,20749,AHjA
20750,M,08,RX,533.27,MCO,1931-2-9,20750,AHjB
20751,F,09,h,4099716.83,NOR,2010-3-5,20751,AHjC
20752,M,21,JgSBGT,65720.42,ROU,1927-4-18,20752,AHjD
20753,M,05,cMwc,463276.6,TWN,2009-11-28,20753,AHjE
20754,F,20,KMqYtYWw,7814.73,VNM,1949-6-11,20754,AHjF
20755,F,21,GzPQ,1.29,AND,2001-12-8,20755,AHjG
20756,F,03,dUYyESy,9928915.44,ARG,1934-11-9,20756,AHjH
20757,M,15,lTC,490342.8,ASM,1998-10-9,20757,AHjI
20758,F,12,azLNNbwn,38.7,NFK,1949-5-10,20758,AHjJ
20759,M,08,B,7.63,IND,1943-7-25,20759,AHjK
20760,M,20,ZCp,4414749.83,CHN,1974-1-18,20760,AHjL
20761,F,17,rHApb,16336.8,GIN,2001-8-1,20761,AHjM
20762,M,08,AQIVrJ,997.8,ESH,2000-9-4,20762,AHjN
20763,F,10,wXTFIj,61.3,ABW,1985-1-25,20763,AHjO
20764,M,18,Ge,659.2,GRD,2008-1-12,20764,AHjP
20765,F,19,kALKuC,41743653.81,COK,1951-12-26,20765,AHjQ
20766,M,22,VwshRyx,56.17,SOM,1949-3-25,20766,AHjR
20767,F,15,Z,59.2,PAN,1971-4-27,20767,AHjS
20768,F,04,kNjbOBSP,77.4,ZWE,1989-1-17,20768,AHjT
20769,F,22,OVPNom,291372.1,IMN,1984-4-15,20769,AHjU
20770,M,04,T,178.2,LBN,1925-6-1,20770,AHjV
20771,M,02,PwoHCRa,42999.9,LTU,2015-10-5,20771,AHjW
20772,M,05,geibqbKj,14719.20,SXM,1933-7-9,20772,AHjX
20773,M,19,Nmm,1300.63,TZA,1993-3-1,20773,AHjY
20774,M,14,kCvA,99002287.43,SPM,1931-7-26,20774,AHjZ
20775,M,12,qQGXrlja,28459.9,PYF,1944-6-6,20775,AHja
20776,F,23,ECJzM,42355631.61,GLP,2011-6-12,20776,AHjb
20777,M,03,juFA,1733.42,ALA,1948-7-26,20777,AHjc
20778,M,18,su,954122.39,SJM,1965-8-14,20778,AHjd
20779,M,13,nJOvW,45703005.93,TKM,2017-7-10,20779,AHje
20780,M,17,bcVO,2326353.1,VCT,1928-6-4,20780,AHjf
20781,F,16,imaUf,2.51,BGR,2022-2-28,20781,AHjg
20782,M,08,kTxbKIC,81.7,TCA,1995-9-16,20782,AHjh
20783,F,19,IfvP,597466.6,LBN,1976-11-24,20783,AHji
20784,M,18,p,56678547.29,KGZ,1952-4-1,20784,AHjj
20785,M,18,gvx,9650.1,COM,1928-6-3,20785,AHjk
20786,M,19,zK,1.6,TZA,1986-5-26,20786,AHjl
20787,M,20,Qbjz,60.49,SLE,1926-6-18,20787,AHjm
20788,F,20,V,182.37,URY,1984-12-5,20788,AHjn
20789,M,17,vdikM,531898.41,CYP,2018-5-3,20789,AHjo
20790,F,18,RRQK,65153309.70,VCT,1938-7-1,20790,AHjp
20791,F,20,xbJynWM,26022.2,PRK,2020-11-12,20791,AHjq
20792,M,14,kORavpD,61863.2,BRA,1971-7-3,20792,AHjr
20793,F,18,PBBTpZEn,5.9,FRA,2017-10-24,20793,AHjs
20794,F,22,fdWgf,76712255.2,POL,1993-7-10,20794,AHjt
20795,M,18,nMWcnYMT,5612.40,BLZ,1938-5-1,20795,AHju
20796,M,06,JTuAUUPx,79496196.8,SLV,2006-2-23,20796,AHjv
20797,F,21,dTEA,5.61,VAT,1937-1-11,20797,AHjw
20798,F,22,wpZNzv,181215.39,COL,1949-11-6,20798,AHjx
20799,F,16,jKPQyGi,312.33,MNG,2012-10-12,20799,AHjy
20800,M,12,KKtvzoHY,422464.31,GUM,1963-8-23,20800,AHjz
20801,F,03,AEm,829820.3,GIB,1994-11-23,20801,AHkA
20802,F,06,IDxqBv,1.9,TKM,1931-11-11,20802,AHkB
20803,F,07,EYBpp,9.95,FLK,2002-12-11,20803,AHkC
20804,M,01,KIZ,57137.12,KIR,1955-3-14,20804,AHkD
20805,M,15,uZft,57719181.53,FLK,2010-7-21,20805,AHkE
20806,M,18,OdBLZ,536.53,TCA,1946-7-5,20806,AHkF
20807,F,02,dXQrYDc,90148371.2,SXM,1995-6-27,20807,AHkG
20808,F,09,H,826568.89,IRQ,2022-6-28,20808,AHkH
20809,M,10,mvi,460185.41,SLE,2004-2-3,20809,AHkI
20810,F,18,Rihq,421.1,REU,1953-11-21,20810,AHkJ
20811,F,14,CUMN,1351534.53,MAF,1974-6-5,20811,AHkK
20812,F,18,QakmXd,948.27,BRN,2021-9-17,20812,AHkL
20813,F,09,mKdr,81616.7,WLF,1968-9-26,20813,AHkM
20814,F,11,iRfxhKYC,875.38,RWA,2018-5-28,20814,AHkN
20815,F,09,n,9.29,TCD,1932-10-25,20815,AHkO
20816,F,20,UO,43745.82,TUN,1937-3-21,20816,AHkP
20817,M,10,xO,1.6,SGS,1988-5-14,20817,AHkQ
20818,F,15,O,86674.50,THA,1925-3-4,20818,AHkR
20819,F,02,tGOxBPn,476129.87,KOR,1928-7-27,20819,AHkS
20820,M,01,a,3.27,SVK,1993-9-6,20820,AHkT
20821,F,23,hmWh,20420.4,NRU,1941-1-7,20821,AHkU
20822,F,02,ifc,59205.3,GNQ,1944-6-11,20822,AHkV
20823,M,01,SzYHNXVr,275745.2,BLM,2003-9-1,20823,AHkW
20824,M,09,sURA,927722.72,ECU,2017-7-27,20824,AHkX
20825,M,20,WirQWk,1806.7,NZL,1938-8-11,20825,AHkY
20826,M,06,ysBKOk,6291536.8,LSO,2003-9-15,20826,AHkZ
20827,M,18,AUnmAiK,1.74,TZA,2021-8-24,20827,AHka
20828,M,04,FepTS,1.9,ZAF,1995-3-13,20828,AHkb
20829,M,02,GKgB,22582193.8,AUT,1932-7-12,20829,AHkc
20830,M,04,vTrWwU,20844.78,DEU,1999-10-9,20830,AHkd
20831,M,02,RtMfBef,6.47,MAF,2021-6-23,20831,AHke
20832,F,22,FjdotFsd,73103.39,KNA,1959-7-17,20832,AHkf
20833,M,21,UXD,51434276.91,BVT,1975-10-20,20833,AHkg
20834,F,20,mNIznf,88.9,ROU,1941-9-3,20834,AHkh
20835,M,16,mMJPXq,84901.18,DOM,2023-4-23,20835,AHki
20836,F,11,bUcaLYJk,23437.71,MSR,1932-8-19,20836,AHkj
20837,M,10,yMsV,154336.84,OMN,1968-2-22,20837,AHkk
20838,F,17,mazDoC,88803.3,SYC,1991-2-1,20838,AHkl
20839,F,13,qfHiY,39959702.83,IRQ,2021-3-4,20839,AHkm
20840,F,02,mULnM,1360274.59,THA,1933-6-3,20840,AHkn
20841,M,01,lZlfp,26298177.67,IRQ,1981-10-18,20841,AHko
20842,M,02,d,14011151.38,CMR,1945-3-28,20842,AHkp
20843,M,12,XLSJHOG,645.44,VIR,1993-12-5,20843,AHkq
20844,F,09,dkAnwm,63294.17,NAM,1943-7-28,20844,AHkr
20845,M,21,SutN,55951.4,ZAF,1928-5-6,20845,AHks
20846,F,10,BblWXX,83717552.36,NCL,1959-8-4,20846,AHkt
20847,F,08,ucaIdxn,95629.5,AND,1940-12-9,20847,AHku
20848,F,06,wY,2198.3,BWA,1999-3-19,20848,AHkv
20849,M,19,iqB,36622437.65,SYR,1926-2-11,20849,AHkw
20850,M,22,yffnNJnv,19334450.2,PAK,1951-6-9,20850,AHkx
20851,F,18,bMZL,9556696.75,SHN,1988-5-2,20851,AHky
20852,F,02,X,56287.3,DMA,2013-5-21,20852,AHkz
20853,F,01,cmFdTjf,641508.7,PER,2008-6-1,20853,AHlA
20854,M,18,vaRcfWP,2138705.60,PSE,2021-5-19,20854,AHlB
20855,M,03,SyLabTMR,1164585.2,SYC,2013-5-18,20855,AHlC
20856,M,21,rl,47.20,HKG,1949-2-24,20856,AHlD
20857,M,05,uo,892.6,IDN,1968-7-15,20857,AHlE
20858,M,16,E,9.3,HUN,1999-1-6,20858,AHlF
20859,F,09,BzNUTi,280.9,NER,2014-7-2,20859,AHlG
20860,F,06,Rio,6340426.5,NIU,1936-3-8,20860,AHlH
20861,F,03,KwwCeyTH,24.47,PRI,1944-7-6,20861,AHlI
20862,F,15,gJuFK,34.5,NPL,2006-7-25,20862,AHlJ
20863,F,14,SB,914871.2,ISR,1985-4-19,20863,AHlK
20864,F,07,co,6426279.67,CUB,1986-1-13,20864,AHlL
20865,F,04,YQ,4.64,KNA,1951-1-4,20865,AHlM
20866,F,17,Sl,2971340.7,REU,2000-12-14,20866,AHlN
20867,M,04,ZWCc,3019.51,LVA,1976-6-24,20867,AHlO
20868,F,09,zNtlMKEC,531856.6,MAR,1938-4-9,20868,AHlP
20869,M,10,WRgr,6714.8,URY,2000-7-19,20869,AHlQ
20870,M,15,wJOd,844.58,LBN,1994-4-23,20870,AHlR
20871,F,16,Dr,38223.54,HRV,1965-11-27,20871,AHlS
20872,F,22,zbSI,95921905.55,LKA,1962-3-9,20872,AHlT
20873,F,22,yYMDz,172.91,MYS,2014-4-27,20873,AHlU
20874,F,06,Ew,6947.7,TGO,2012-12-1,20874,AHlV
20875,M,22,HXzqUHKn,47.97,CZE,1989-11-18,20875,AHlW
20876,M,13,P,4.20,COG,1948-3-21,20876,AHlX
20877,M,09,KRwBn,12797789.4,USA,1964-3-21,20877,AHlY
20878,M,05,JxYMcYQ,81.9,CAN,1927-10-8,20878,AHlZ
20879,M,08,Csj,556617.9,SGS,2004-4-15,20879,AHla
20880,M,10,YxIaXhz,46022648.97,BLZ,1975-7-18,20880,AHlb
20881,M,18,rVLbwtdF,12767.18,ATF,2015-5-11,20881,AHlc
20882,M,17,FhzTa,501901.62,KAZ,1975-10-11,20882,AHld
20883,M,15,VHa,9338116.14,DZA,1985-6-4,20883,AHle
20884,M,16,GeOsHdr,717635.41,SLB,2012-2-16,20884,AHlf
20885,M,06,g,811.54,GUM,2004-4-4,20885,AHlg
20886,F,08,WHnxCv,63.4,LTU,2000-1-26,20886,AHlh
20887,F,23,PYrIZb,962.5,ETH,2021-8-11,20887,AHli
20888,M,03,jOsxvslZ,6670.86,JAM,1928-4-17,20888,AHlj
20889,F,16,JJlO,9.1,BDI,2017-1-6,20889,AHlk
20890,M,23,eWhOQbm,9740.3,GRC,2021-11-3,20890,AHll
20891,M,23,FZMsdL,889.22,SYR,1956-6-18,20891,AHlm
20892,M,23,dxcCpG,48.1,PRT,1951-4-17,20892,AHln
20893,M,23,XXpqTo,5091895.43,LBR,1956-2-6,20893,AHlo
20894,F,09,UPgEe,79897.8,FIN,1948-6-12,20894,AHlp
20895,F,20,y,573.56,SGS,1955-12-8,20895,AHlq
20896,F,10,vO,41.24,MUS,2016-7-5,20896,AHlr
20897,F,17,Qxlg,216577.7,IDN,1973-7-5,20897,AHls
20898,F,14,SCKfYRFY,80554.5,DJI,1981-12-2,20898,AHlt
20899,F,01,CwDLy,16706.6,TUV,2021-4-26,20899,AHlu
20900,F,19,yR,87506861.5,JOR,1998-11-13,20900,AHlv
20901,F,01,PFasbdeb,5.46,TLS,1995-3-18,20901,AHlw
20902,F,14,yMZBPZ,7.90,TKM,1990-11-9,20902,AHlx
20903,F,22,w,56345.6,PSE,1955-12-11,20903,AHly
20904,F,16,L,41571739.12,IRQ,1943-8-15,20904,AHlz
20905,F,23,Cs,1.39,BMU,2013-1-23,20905,AHmA
20906,M,21,eXnlLF,94.40,SYR,1981-11-28,20906,AHmB
20907,F,14,JPyUOMor,44149.2,SSD,1926-6-19,20907,AHmC
20908,M,04,sSzBD,76929779.19,BLM,1956-8-16,20908,AHmD
20909,M,09,ozQbqda,15169797.1,NAM,1995-3-27,20909,AHmE
20910,M,01,frm,9472745.8,UZB,1990-3-2,20910,AHmF
20911,M,17,zwJh,686131.70,BVT,1944-5-19,20911,AHmG
20912,M,17,nsTBne,5755.79,IDN,1930-3-14,20912,AHmH
20913,M,07,P,49.89,NIC,1946-1-19,20913,AHmI
20914,M,15,kbM,847.5,BMU,1937-1-6,20914,AHmJ
20915,M,05,M,1318140.6,ZMB,1942-2-12,20915,AHmK
20916,M,03,miZ,7031382.19,PLW,1944-3-7,20916,AHmL
20917,M,03,jB,8105.9,ERI,1938-12-19,20917,AHmM
20918,F,13,BxwRlOoS,61803966.7,TCD,1938-2-11,20918,AHmN
20919,F,16,eQaqq,4645.5,ALA,1927-7-13,20919,AHmO
20920,M,09,q,34336.9,GHA,1990-9-9,20920,AHmP
20921,M,13,rwbVGGDs,34413276.9,SYR,2011-5-14,20921,AHmQ
20922,M,01,HRCK,1387100.9,JOR,2018-7-21,20922,AHmR
20923,F,09,yFVeBAD,42703451.7,AZE,1939-9-11,20923,AHmS
20924,F,05,YR,9512091.39,RWA,1997-4-23,20924,AHmT
20925,F,19,kKoQEVg,74928460.54,SAU,1983-8-17,20925,AHmU
20926,M,20,CdtZ,52174.1,WSM,2017-8-2,20926,AHmV
20927,M,03,NbpAigC,802585.1,SWE,1931-8-23,20927,AHmW
20928,F,04,KZx,4262845.8,SWZ,1952-4-17,20928,AHmX
20929,M,21,IYNtnEQ,2533.52,TJK,1941-6-27,20929,AHmY
20930,F,22,ZzdEh,3224046.3,MHL,1954-4-20,20930,AHmZ
20931,F,05,WxHwNnB,69705.33,UGA,1948-1-18,20931,AHma
20932,M,08,IIYpm,71404678.67,TKL,1961-2-28,20932,AHmb
20933,F,15,fegDk,5988150.14,MKD,1935-9-24,20933,AHmc
20934,M,18,CfAeZI,48.21,LAO,1948-12-27,20934,AHmd
20935,F,15,LvDTGq,3.53,BMU,1948-7-1,20935,AHme
20936,F,22,oRHmq,6455.13,CXR,1971-11-1,20936,AHmf
20937,F,09,XKU,56.8,STP,1941-9-27,20937,AHmg
20938,M,08,TQAmbOfA,4732.7,SYR,2007-10-28,20938,AHmh
20939,F,23,eeG,698988.57,BEN,1946-11-14,20939,AHmi
20940,F,08,I,62.8,NER,2024-3-23,20940,AHmj
20941,F,04,srbEgkmK,6465316.1,MHL,1963-2-28,20941,AHmk
20942,M,12,QqERvICc,12584187.5,CZE,1991-9-17,20942,AHml
20943,M,16,NsUty,18393682.2,THA,1973-1-20,20943,AHmm
20944,F,17,v,877.91,RWA,1928-10-24,20944,AHmn
20945,M,12,zXzlOgf,4933833.7,CCK,1970-8-8,20945,AHmo
20946,F,09,WU,750.5,KIR,1977-10-28,20946,AHmp
20947,F,20,mneOIK,7020855.9,SXM,1969-6-22,20947,AHmq
20948,M,07,Rkmp,639973.82,BEN,1973-9-9,20948,AHmr
20949,M,22,BjZybueC,6062632.41,PER,1927-8-15,20949,AHms
20950,F,02,XdgOPGYi,818269.6,CRI,1975-11-16,20950,AHmt
20951,F,12,gR,9945572.52,PAK,1990-10-6,20951,AHmu
20952,M,19,ivXw,6.3,ZWE,2006-4-22,20952,AHmv
20953,F,07,vvqD,461.41,PRK,2019-5-27,20953,AHmw
20954,M,23,mSVNZgii,520172.31,CIV,1976-7-16,20954,AHmx
20955,F,19,xrdCO,85133315.5,COG,1981-2-1,20955,AHmy
20956,F,04,iQbIM,83977.9,SHN,1992-5-25,20956,AHmz
20957,M,02,p,2.2,LSO,2008-10-3,20957,AHnA
20958,F,15,pef,45141.2,ISR,1979-3-24,20958,AHnB
20959,M,05,VIm,84184.90,PAK,1969-3-6,20959,AHnC
20960,F,13,oYzyVao,3271.5,SPM,2007-4-12,20960,AHnD
20961,M,19,hiRfGukq,1.59,IMN,1983-12-13,20961,AHnE
20962,F,09,PWoh,78615.20,WSM,1954-5-15,20962,AHnF
20963,M,21,Ay,5.74,SLE,1941-5-15,20963,AHnG
20964,M,17,PGNIK,2707360.6,SXM,1969-3-16,20964,AHnH
20965,F,04,Ne,150901.71,DMA,2008-10-21,20965,AHnI
20966,M,09,DIQnV,35822.4,COM,1935-2-9,20966,AHnJ
20967,F,17,Bz,636709.2,MNP,1983-12-24,20967,AHnK
20968,M,18,wObcNtJL,80266952.9,TZA,1970-2-26,20968,AHnL
20969,F,09,sRf,85102186.13,STP,2001-5-25,20969,AHnM
20970,M,20,juDAoQ,8621.14,PSE,1932-10-21,20970,AHnN
20971,M,01,Xgr,923245.9,ALB,2004-3-14,20971,AHnO
20972,M,15,FqsQ,2555946.75,REU,1969-2-4,20972,AHnP
20973,M,02,Hyki,53017032.9,TJK,1983-5-26,20973,AHnQ
20974,F,13,hJZlBuU,6491490.41,SHN,1949-7-1,20974,AHnR
20975,F,06,bSXGTcD,410699.3,BVT,1929-4-1,20975,AHnS
20976,F,16,vDiko,423448.53,SLV,2010-8-13,20976,AHnT
20977,M,07,yJPxf,7824.19,LIE,1984-9-25,20977,AHnU
20978,M,15,CCG,71222368.6,AUS,1957-1-11,20978,AHnV
20979,M,04,AcHZPWXp,392.8,ISR,2011-10-3,20979,AHnW
20980,M,15,uTgjQw,11.1,PNG,1991-6-9,20980,AHnX
20981,F,12,LsDCQ,3815329.31,COK,1947-1-20,20981,AHnY
20982,F,01,aYz,69.13,SHN,2004-9-17,20982,AHnZ
20983,F,22,pMcJY,75517889.20,GLP,1927-2-17,20983,AHna
20984,M,13,sWiO,487.55,VUT,1959-4-28,20984,AHnb
20985,F,12,jHsgH,170.89,WLF,1992-3-22,20985,AHnc
20986,F,15,mNiboB,43582.53,SWZ,2015-8-21,20986,AHnd
20987,F,07,oTBMx,11849383.6,PNG,1984-5-5,20987,AHne
20988,F,07,qfUC,602.96,FIN,2007-12-1,20988,AHnf
20989,F,01,WCNABGJ,919.51,COM,1989-1-6,20989,AHng
20990,F,05,FBJOF,89811.93,ETH,2002-7-13,20990,AHnh
20991,M,14,hoRO,554.53,HRV,1998-1-8,20991,AHni
20992,F,19,wu,17164616.50,LVA,1983-2-8,20992,AHnj
20993,F,08,hQqkH,7320.75,ATG,1932-1-3,20993,AHnk
20994,M,23,FeujCFe,380.19,SDN,1955-3-18,20994,AHnl
20995,M,15,h,2623539.36,IMN,1949-12-16,20995,AHnm
20996,F,10,s,79.66,CAF,1955-2-22,20996,AHnn
20997,F,18,XMd,351223.26,TKL,2021-8-3,20997,AHno
20998,F,08,KZDRavm,4390.6,CXR,1927-10-25,20998,AHnp
20999,M,04,f,8381.98,EST,1927-1-3,20999,AHnq
21000,M,15,FXeW,97600.10,ESH,1925-10-10,21000,AHnr
21001,F,15,nJX,278902.71,MTQ,1991-4-11,21001,AHns
21002,F,18,gWYn,28070252.28,CYM,2006-11-24,21002,AHnt
21003,M,23,KFoNO,8211.82,PAK,1948-5-6,21003,AHnu
21004,M,10,Ggg,760669.5,SAU,1957-10-5,21004,AHnv
21005,F,02,iQNvWrA,62.11,ETH,2000-6-21,21005,AHnw
21006,F,17,qDP,7759670.36,WSM,1983-3-24,21006,AHnx
21007,M,13,S,67859.1,SSD,1981-3-3,21007,AHny
21008,F,02,aSJgx,23.6,BOL,1929-1-14,21008,AHnz
21009,F,11,FpdrL,9676.42,LBY,1965-11-10,21009,AHoA
21010,F,14,A,49.19,WLF,1930-10-20,21010,AHoB
21011,F,22,PZ,3.66,RWA,2010-8-12,21011,AHoC
21012,M,07,xrUcXgk,2477.37,COD,1981-3-10,21012,AHoD
21013,F,12,qMrVPkzp,11623611.84,MAC,1945-12-5,21013,AHoE
21014,M,08,DYorU,335738.6,CCK,1997-12-13,21014,AHoF
21015,F,13,zeFVWh,3.9,ROU,1980-12-3,21015,AHoG
21016,M,12,C,998381.6,DJI,2015-3-18,21016,AHoH
21017,F,02,LnGz,595.45,MWI,1982-5-17,21017,AHoI
21018,M,02,QjdMn,3606.6,MOZ,1953-1-5,21018,AHoJ
21019,M,06,Nl,10747.31,SXM,1952-4-12,21019,AHoK
21020,F,23,xxt,2891.62,AIA,2016-12-22,21020,AHoL
21021,M,14,CQ,9.69,CAF,2024-8-7,21021,AHoM
21022,M,01,lzeJSPw,53870740.57,FRO,1971-9-12,21022,AHoN
21023,F,19,Cuxz,6412188.3,VNM,1952-8-19,21023,AHoO
21024,F,21,uwhOfY,6903.2,ZMB,1956-5-2,21024,AHoP
21025,M,05,tYgtkon,79.6,AIA,1941-10-7,21025,AHoQ
21026,F,09,sthYBzcQ,23225801.8,VCT,1936-4-25,21026,AHoR
21027,F,02,WJtXKi,88.1,LAO,1951-5-1,21027,AHoS
21028,M,04,zxPg,5.25,RWA,1958-1-3,21028,AHoT
21029,F,14,HdkoNT,31726.1,CYP,2014-1-24,21029,AHoU
21030,M,04,Sy,59087.4,BLR,1995-4-7,21030,AHoV
21031,F,13,chwpeEtH,30971.2,BIH,2019-10-16,21031,AHoW
21032,M,18,OPGnJB,497.3,COL,1943-10-26,21032,AHoX
21033,M,23,Xq,4.9,PLW,1983-1-16,21033,AHoY
21034,M,12,TX,731.5,USA,2019-5-3,21034,AHoZ
21035,M,15,BLrCYe,909.59,TJK,1927-7-14,21035,AHoa
21036,F,02,OzY,48339.7,ZMB,2009-11-1,21036,AHob
21037,M,19,jk,8139627.70,PSE,1970-9-20,21037,AHoc
21038,F,02,uLkYIBpP,7350173.99,PCN,1992-4-22,21038,AHod
21039,F,01,z,10261.5,GIB,1954-3-4,21039,AHoe
21040,F,23,BhBRoY,2687.58,TCD,2001-1-14,21040,AHof
21041,M,20,cbs,4356.88,TWN,2018-6-15,21041,AHog
21042,F,15,yRCLw,56546534.4,SWZ,1974-6-27,21042,AHoh
21043,F,17,xvISGno,401590.32,EST,1932-11-10,21043,AHoi
21044,M,15,ilJrhF,596331.54,GMB,2001-6-15,21044,AHoj
21045,M,07,EQs,799.1,VCT,1953-3-10,21045,AHok
21046,F,08,qfgEPHX,8.2,SSD,1928-11-10,21046,AHol
21047,M,08,RF,67096562.16,SDN,1992-2-18,21047,AHom
21048,M,22,BzCLeE,21.70,NZL,1925-12-18,21048,AHon
